product_id,external_product_id,platform_id,country_id,shop_id,category_id,product_title,product_title_translated,brand,description,main_image_url,url,is_ad,first_seen_date,last_updated
562,PLAT24_38200,24,4,54,14,Mobil Automotive Deluxe Edition,Mobil Automotive Deluxe Edition (传统销售),Mobil,Mobil品牌优质产品，符合当地标准,/images/products/automotive/mobil_5.jpg,https://example.com/product/PROD17062687,False,2025-11-06,2025-11-25
563,BLI_60184,7,1,90,12,PlayStation Toys & Games Standard Edition,PlayStation Toys & Games Standard Edition (印尼销售),PlayStation,在Indonesia销量领先的PlayStation产品，官方授权,/images/products/toys_&_games/playstation_3.jpg,https://blibli.com/product/PROD71005365,True,2025-08-17,2025-10-07
564,PLAT12_24020,12,2,10,5,MUJI Home & Living Premium Edition,MUJI Home & Living Premium Edition (泰式销售),MUJI,MUJI品牌热门产品，东南亚市场专供,/images/products/home_&_living/muji_9.jpg,https://example.com/product/PROD30286633,True,2025-02-17,2025-04-01
565,PLAT10_91377,10,3,43,12,Mattel Toys & Games Deluxe Edition,Mattel Toys & Games Deluxe Edition (越南销售),Mattel,在Vietnam广受欢迎的Mattel产品，正品保障,/images/products/toys_&_games/mattel_3.jpg,https://example.com/product/PROD85598861,False,2025-03-04,2025-03-29
566,SH_TH_26540,6,2,64,7,Huda Beauty Makeup Deluxe Edition,Huda Beauty Makeup Deluxe Edition 泰式版,Huda Beauty,Huda Beauty品牌畅销产品，适合本地使用,/images/products/makeup/huda_beauty_10.jpg,https://shopee.co.th/product/PROD19024664,True,2025-08-12,2025-10-01
567,SH_PH_52922,13,6,89,12,Hasbro Toys & Games Deluxe Edition,Hasbro Toys & Games Deluxe Edition (菲式销售),Hasbro,节日特供的Hasbro产品，适合热带地区使用,/images/products/toys_&_games/hasbro_1.jpg,https://shopee.ph/product/PROD77912674,False,2025-03-05,2025-03-24
568,LZD_49252,2,1,24,11,Moleskine Books & Stationery Premium Edition,Moleskine Books & Stationery Premium Edition (印尼销售),Moleskine,Moleskine品牌优质产品，符合当地标准,/images/products/books_&_stationery/moleskine_10.jpg,https://lazada.co.id/product/PROD13971954,True,2025-12-31,2026-02-09
569,SHOPEE_23404,1,10,27,11,Moleskine Books & Stationery Deluxe Edition,Moleskine Books & Stationery Deluxe Edition (文莱销售),Moleskine,节日特供的Moleskine产品，本地化适配,/images/products/books_&_stationery/moleskine_15.jpg,https://shopee.co.id/product/PROD84119313,True,2025-04-05,2025-04-23
570,SHOPEE_16526,1,1,86,9,Decathlon Sports & Outdoors Premium Edition,Decathlon Sports & Outdoors Premium Edition (传统销售),Decathlon,全新上市的Decathlon产品，专为东南亚气候设计,/images/products/sports_&_outdoors/decathlon_9.jpg,https://shopee.co.id/product/PROD54987328,True,2025-08-02,2025-08-29
571,PLAT21_35826,21,2,10,5,IKEA Home & Living Standard Edition,IKEA Home & Living Standard Edition (泰式销售),IKEA,IKEA品牌优质产品，适合本地使用,/images/products/home_&_living/ikea_20.jpg,https://example.com/product/PROD14519707,False,2025-05-19,2025-05-23
572,PLAT12_65931,12,2,91,12,Xbox Toys & Games Basic Edition,Xbox Toys & Games Basic Edition (泰国销售),Xbox,Xbox品牌畅销产品，适合本地使用,/images/products/toys_&_games/xbox_6.jpg,https://example.com/product/PROD70773950,False,2025-05-01,2025-05-28
573,LZD_36913,2,8,58,15,Whiskas Pet Supplies Basic Edition,Whiskas Pet Supplies Basic Edition (寮国销售),Whiskas,节日特供的Whiskas产品，适合热带地区使用,/images/products/pet_supplies/whiskas_6.jpg,https://lazada.co.id/product/PROD23950406,False,2025-04-10,2025-06-03
574,LZD_74270,2,9,60,5,HomePro Home & Living Deluxe Edition,HomePro Home & Living Deluxe Edition (传统销售),HomePro,节日特供的HomePro产品，本地化适配,/images/products/home_&_living/homepro_19.jpg,https://lazada.co.id/product/PROD72017479,False,2025-09-19,2025-10-10
575,SHOPEE_17091,1,7,81,8,Indomie Food & Beverages Basic Edition,高棉Indomie Food & Beverages Basic Edition,Indomie,Indomie品牌畅销产品，东南亚市场专供,/images/products/food_&_beverages/indomie_20.jpg,https://shopee.co.id/product/PROD99774891,True,2025-12-08,2026-02-06
576,SHOPEE_81949,1,1,53,2,Gucci Spring Collection Pants,Gucci Spring Collection Pants (本土销售),Gucci,Gucci品牌畅销产品，适合本地使用,/images/products/fashion/gucci_11.jpg,https://shopee.co.id/product/PROD75407117,False,2025-04-28,2025-05-16
577,PLAT12_93021,12,2,59,12,Hasbro Toys & Games Premium Edition,Hasbro Toys & Games Premium Edition (泰国销售),Hasbro,全新上市的Hasbro产品，适合热带地区使用,/images/products/toys_&_games/hasbro_17.jpg,https://example.com/product/PROD78252265,True,2025-08-25,2025-09-04
578,TPD_69101,3,1,79,15,Royal Canin Pet Supplies Deluxe Edition,Royal Canin Pet Supplies Deluxe Edition (印尼销售),Royal Canin,在Indonesia广受欢迎的Royal Canin产品，质量保证,/images/products/pet_supplies/royal_canin_1.jpg,https://tokopedia.com/product/PROD48632472,True,2025-08-25,2025-10-07
579,SH_PH_28388,13,6,76,2,Gucci Formal Pants,Gucci Formal Pants (菲律宾销售),Gucci,Gucci品牌经典产品，东南亚市场专供,/images/products/fashion/gucci_15.jpg,https://shopee.ph/product/PROD45272340,True,2025-01-02,2025-01-22
580,TT_ID_31187,26,1,87,7,Charlotte Tilbury Makeup Standard Edition,Charlotte Tilbury Makeup Standard Edition 本土版,Charlotte Tilbury,Charlotte Tilbury品牌热门产品，东南亚市场专供,/images/products/makeup/charlotte_tilbury_13.jpg,https://tiktok.com/id/product/PROD65538157,False,2025-12-22,2026-01-13
581,TT_TH_25851,27,2,90,12,PlayStation Toys & Games Basic Edition,PlayStation Toys & Games Basic Edition (传统销售),PlayStation,节日特供的PlayStation产品，适合热带地区使用,/images/products/toys_&_games/playstation_16.jpg,https://tiktok.com/th/product/PROD96659778,True,2025-09-01,2025-09-08
582,TT_ID_39895,26,1,1,14,Mobil Automotive Standard Edition,Mobil Automotive Standard Edition (传统销售),Mobil,Mobil品牌畅销产品，符合当地标准,/images/products/automotive/mobil_20.jpg,https://tiktok.com/id/product/PROD62705460,True,2025-06-03,2025-07-05
583,SHOPEE_56832,1,8,65,6,Mistine Sunscreen & Skincare Basic Edition,Mistine Sunscreen & Skincare Basic Edition 老挝版,Mistine,Mistine品牌畅销产品，符合当地标准,/images/products/sunscreen_&_skincare/mistine_18.jpg,https://shopee.co.id/product/PROD10846720,False,2025-05-14,2025-06-12
584,SH_SG_38646,15,5,2,14,Castrol Automotive Basic Edition,Castrol Automotive Basic Edition (优质销售),Castrol,全新上市的Castrol产品，专为东南亚气候设计,/images/products/automotive/castrol_7.jpg,https://shopee.sg/product/PROD87058248,True,2025-11-04,2025-12-31
585,SH_MY_56947,11,4,59,10,Songket Summer Collection Jacket,传统传统服饰 - Songket Summer Collection Jacket,Songket,节日特供的Songket产品，本地化适配,/images/products/traditional_clothing/songket_19.jpg,https://shopee.com.my/product/PROD28328854,True,2025-03-22,2025-05-03
586,PLAT29_77809,29,5,14,14,Shell Automotive Premium Edition,Shell Automotive Premium Edition (优质销售),Shell,节日特供的Shell产品，专为东南亚气候设计,/images/products/automotive/shell_16.jpg,https://example.com/product/PROD26967663,False,2025-04-03,2025-06-02
587,SH_MY_88877,11,4,75,13,Amway Health & Wellness Basic Edition,Amway Health & Wellness Basic Edition (传统销售),Amway,限时优惠的Amway产品，适合热带地区使用,/images/products/health_&_wellness/amway_17.jpg,https://shopee.com.my/product/PROD25210622,True,2025-09-03,2025-10-28
588,PLAT24_75420,24,4,83,5,IKEA Home & Living Deluxe Edition,IKEA Home & Living Deluxe Edition (马来西亚销售),IKEA,IKEA品牌优质产品，东南亚市场专供,/images/products/home_&_living/ikea_12.jpg,https://example.com/product/PROD36613964,False,2025-03-29,2025-04-29
589,TPD_67953,3,1,27,15,Pedigree Pet Supplies Premium Edition,Pedigree Pet Supplies Premium Edition (印尼销售),Pedigree,全新上市的Pedigree产品，适合热带地区使用,/images/products/pet_supplies/pedigree_6.jpg,https://tokopedia.com/product/PROD32165454,True,2025-12-09,2025-12-22
590,PLAT29_39513,29,5,36,6,Biore Sunscreen & Skincare Standard Edition,Biore Sunscreen & Skincare Standard Edition 狮城版,Biore,Biore品牌畅销产品，适合本地使用,/images/products/sunscreen_&_skincare/biore_5.jpg,https://example.com/product/PROD84460537,False,2025-04-09,2025-05-07
591,JD_74436,19,2,67,12,Xbox Toys & Games Premium Edition,Xbox Toys & Games Premium Edition (泰式销售),Xbox,在Thailand销量领先的Xbox产品，质量保证,/images/products/toys_&_games/xbox_7.jpg,https://example.com/product/PROD34828219,True,2025-01-20,2025-03-11
592,PLAT14_17227,14,6,94,12,Mattel Toys & Games Basic Edition,Mattel Toys & Games Basic Edition (传统销售),Mattel,Mattel品牌畅销产品，适合本地使用,/images/products/toys_&_games/mattel_19.jpg,https://example.com/product/PROD38455855,True,2025-04-25,2025-06-10
593,TT_VN_85275,28,3,51,15,Whiskas Pet Supplies Premium Edition,Whiskas Pet Supplies Premium Edition (越南销售),Whiskas,限时优惠的Whiskas产品，本地化适配,/images/products/pet_supplies/whiskas_5.jpg,https://tiktok.com/vn/product/PROD89864206,True,2025-06-05,2025-08-01
594,AMZ_55006,20,5,69,1,Samsung TV with Bluetooth,Samsung TV with Bluetooth (狮城销售),Samsung,在Singapore备受好评的Samsung产品，官方授权,/images/products/electronics/samsung_3.jpg,https://amazon.sg/product/PROD68037456,False,2025-03-04,2025-04-24
595,LZD_31547,2,8,81,9,Decathlon Sports & Outdoors Standard Edition,Decathlon Sports & Outdoors Standard Edition (传统销售),Decathlon,在Laos销量领先的Decathlon产品，官方授权,/images/products/sports_&_outdoors/decathlon_14.jpg,https://lazada.co.id/product/PROD66731535,True,2025-10-12,2025-11-21
596,SHOPEE_33987,1,10,27,15,Pedigree Pet Supplies Basic Edition,Pedigree Pet Supplies Basic Edition (文莱销售),Pedigree,Pedigree品牌优质产品，东南亚市场专供,/images/products/pet_supplies/pedigree_19.jpg,https://shopee.co.id/product/PROD82784432,True,2025-08-04,2025-08-09
597,PLAT22_58015,22,2,41,11,Penguin Books & Stationery Standard Edition,Penguin Books & Stationery Standard Edition (泰式销售),Penguin,节日特供的Penguin产品，适合热带地区使用,/images/products/books_&_stationery/penguin_7.jpg,https://example.com/product/PROD84974830,False,2025-06-10,2025-08-04
598,LZD_74959,2,9,17,5,Index Home & Living Basic Edition,Index Home & Living Basic Edition (传统销售),Index,全新上市的Index产品，本地化适配,/images/products/home_&_living/index_4.jpg,https://lazada.co.id/product/PROD85003875,True,2025-03-05,2025-03-24
599,LZD_58280,2,9,5,3,Xiaomi Mobile Phones Deluxe Edition,Xiaomi Mobile Phones Deluxe Edition (传统销售),Xiaomi,在Myanmar广受欢迎的Xiaomi产品，质量保证,/images/products/mobile_phones/xiaomi_3.jpg,https://lazada.co.id/product/PROD59282301,False,2025-11-11,2025-12-16
600,LZD_66338,2,9,9,15,Royal Canin Pet Supplies Deluxe Edition,Royal Canin Pet Supplies Deluxe Edition (传统销售),Royal Canin,限时优惠的Royal Canin产品，本地化适配,/images/products/pet_supplies/royal_canin_18.jpg,https://lazada.co.id/product/PROD78834891,True,2025-12-07,2026-01-13
601,SHOPEE_50496,1,7,85,4,The Face Shop Acne Control Mascara,The Face Shop Acne Control Mascara 传统版,The Face Shop,The Face Shop品牌畅销产品，东南亚市场专供,/images/products/beauty_&_cosmetics/the_face_shop_4.jpg,https://shopee.co.id/product/PROD29889314,False,2025-07-09,2025-08-17
602,SH_PH_76856,13,6,1,12,Mattel Toys & Games Premium Edition,Mattel Toys & Games Premium Edition (菲律宾销售),Mattel,Mattel品牌经典产品，适合本地使用,/images/products/toys_&_games/mattel_7.jpg,https://shopee.ph/product/PROD53970761,True,2025-07-08,2025-08-19
603,SH_PH_66329,13,6,83,1,Samsung Smart Washing Machine,Samsung Smart Washing Machine (传统销售),Samsung,限时优惠的Samsung产品，适合热带地区使用,/images/products/electronics/samsung_8.jpg,https://shopee.ph/product/PROD71724740,True,2025-11-03,2025-11-22
604,SHOPEE_71532,1,10,69,4,Loreal Pro Sunscreen,Loreal Pro Sunscreen 文莱版,Loreal,限时优惠的Loreal产品，本地化适配,/images/products/beauty_&_cosmetics/loreal_17.jpg,https://shopee.co.id/product/PROD43861858,True,2025-01-01,2025-02-16
605,PLAT23_83732,23,4,25,1,Sony Air Conditioner with WiFi,Sony Air Conditioner with WiFi (传统销售),Sony,全新上市的Sony产品，适合热带地区使用,/images/products/electronics/sony_1.jpg,https://example.com/product/PROD60581868,False,2025-07-27,2025-09-01
606,PLAT29_32095,29,5,65,5,Lock&Lock Home & Living Deluxe Edition,Lock&Lock Home & Living Deluxe Edition (狮城销售),Lock&Lock,Lock&Lock品牌优质产品，适合本地使用,/images/products/home_&_living/lock&lock_10.jpg,https://example.com/product/PROD96555139,True,2025-05-28,2025-06-05
607,PLAT24_78668,24,4,65,7,Huda Beauty Makeup Deluxe Edition,Huda Beauty Makeup Deluxe Edition 大马版,Huda Beauty,全新上市的Huda Beauty产品，本地化适配,/images/products/makeup/huda_beauty_11.jpg,https://example.com/product/PROD68748629,True,2025-08-21,2025-09-30
608,SHOPEE_34560,1,10,12,6,Nivea Sunscreen & Skincare Premium Edition,Nivea Sunscreen & Skincare Premium Edition 文莱版,Nivea,在Brunei备受好评的Nivea产品，正品保障,/images/products/sunscreen_&_skincare/nivea_12.jpg,https://shopee.co.id/product/PROD37515866,True,2025-03-14,2025-05-01
609,PLAT14_94273,14,6,38,9,Puma Sports & Outdoors Standard Edition,Puma Sports & Outdoors Standard Edition (菲式销售),Puma,在Philippines广受欢迎的Puma产品，官方授权,/images/products/sports_&_outdoors/puma_1.jpg,https://example.com/product/PROD55900195,True,2025-03-30,2025-04-02
610,LZD_57268,2,10,36,7,Fenty Beauty Makeup Premium Edition,Fenty Beauty Makeup Premium Edition 文莱版,Fenty Beauty,全新上市的Fenty Beauty产品，本地化适配,/images/products/makeup/fenty_beauty_1.jpg,https://lazada.co.id/product/PROD51946260,False,2025-02-16,2025-03-31
611,LZD_77238,2,7,76,4,Maybelline Sunscreen Long Lasting,Maybelline Sunscreen Long Lasting 柬埔寨版,Maybelline,在Cambodia销量领先的Maybelline产品，官方授权,/images/products/beauty_&_cosmetics/maybelline_3.jpg,https://lazada.co.id/product/PROD19181908,False,2025-03-17,2025-03-20
612,LZD_61922,2,7,2,4,Sulwhasoo Acne Control Lipstick,Sulwhasoo Acne Control Lipstick 传统版,Sulwhasoo,全新上市的Sulwhasoo产品，本地化适配,/images/products/beauty_&_cosmetics/sulwhasoo_7.jpg,https://lazada.co.id/product/PROD40378574,False,2025-08-19,2025-10-06
613,JD_70919,19,2,95,10,Sarong Classic Jacket,泰国传统服饰 - Sarong Classic Jacket,Sarong,节日特供的Sarong产品，适合热带地区使用,/images/products/traditional_clothing/sarong_16.jpg,https://example.com/product/PROD70422979,False,2025-12-05,2025-12-20
614,LZD_65623,2,8,19,12,Mattel Toys & Games Standard Edition,Mattel Toys & Games Standard Edition (寮国销售),Mattel,Mattel品牌热门产品，适合本地使用,/images/products/toys_&_games/mattel_12.jpg,https://lazada.co.id/product/PROD40439808,True,2025-07-14,2025-08-31
615,PLAT10_14893,10,3,99,9,Nike Sports & Outdoors Deluxe Edition,Nike Sports & Outdoors Deluxe Edition (传统销售),Nike,Nike品牌畅销产品，符合当地标准,/images/products/sports_&_outdoors/nike_7.jpg,https://example.com/product/PROD18925392,True,2025-03-24,2025-04-11
616,TT_TH_54277,27,2,49,4,Shiseido Pro Foundation,Shiseido Pro Foundation 泰式版,Shiseido,Shiseido品牌畅销产品，符合当地标准,/images/products/beauty_&_cosmetics/shiseido_16.jpg,https://tiktok.com/th/product/PROD92153938,False,2025-08-31,2025-09-17
617,SHOPEE_99886,1,7,32,14,Bridgestone Automotive Deluxe Edition,Bridgestone Automotive Deluxe Edition (传统销售),Bridgestone,限时优惠的Bridgestone产品，专为东南亚气候设计,/images/products/automotive/bridgestone_15.jpg,https://shopee.co.id/product/PROD77933765,True,2025-04-26,2025-06-24
618,LZD_59490,2,9,67,12,LEGO Toys & Games Standard Edition,LEGO Toys & Games Standard Edition (缅甸销售),LEGO,在Myanmar备受好评的LEGO产品，质量保证,/images/products/toys_&_games/lego_7.jpg,https://lazada.co.id/product/PROD63282346,True,2025-05-01,2025-06-09
619,PLAT16_60481,16,5,52,5,Lock&Lock Home & Living Basic Edition,Lock&Lock Home & Living Basic Edition (狮城销售),Lock&Lock,限时优惠的Lock&Lock产品，适合热带地区使用,/images/products/home_&_living/lock&lock_6.jpg,https://example.com/product/PROD19389394,False,2025-03-20,2025-05-06
620,SHOPEE_62085,1,1,95,14,Michelin Automotive Deluxe Edition,Michelin Automotive Deluxe Edition (印尼销售),Michelin,在Indonesia备受好评的Michelin产品，官方授权,/images/products/automotive/michelin_18.jpg,https://shopee.co.id/product/PROD42912210,True,2025-01-04,2025-01-12
621,PLAT21_99269,21,2,2,4,Shiseido Ultra Foundation,Shiseido Ultra Foundation 泰国版,Shiseido,Shiseido品牌畅销产品，符合当地标准,/images/products/beauty_&_cosmetics/shiseido_1.jpg,https://example.com/product/PROD20292413,False,2025-01-24,2025-03-25
622,BLI_61630,7,1,16,15,Trixie Pet Supplies Basic Edition,Trixie Pet Supplies Basic Edition (本土销售),Trixie,节日特供的Trixie产品，适合热带地区使用,/images/products/pet_supplies/trixie_18.jpg,https://blibli.com/product/PROD53168411,False,2025-08-21,2025-09-03
